y1,y2,y3,y4,y5
73,77,1,0.9010209268910533,0.86258442600309
79,84,38,0.9138839032827419,0.39235418649546083
21,100,1,0.16215576972596857,0.5099098529775324
86,65,52,0.25156166716448736,0.7440148573067764
59,76,7,0.7090064489072027,0.0925128296902481
90,92,55,0.7995115155211108,0.3076337905337768
62,70,60,0.21922703715293834,0.6999107684678106
4,89,54,0.8075851901263038,0.183986364180594
1,46,35,0.3160017452443674,0.007553895634046182
37,73,11,0.9977496746757338,0.6537369153371342
8,88,73,0.47606013658912416,0.4383957533250207
100,58,60,0.7078334851007064,0.5370202914417057
44,80,63,0.5528150675623944,0.7262066761176391
70,1,86,0.4976649710603208,0.31408357499301764
45,98,34,0.6169460840343945,0.6388480952243206
2,55,51,0.0077121010137356505,0.538344617340788
19,91,76,0.5685864426314476,0.667960612061419
61,75,78,0.9694981175411289,0.7185149507320473
17,83,85,0.7122834438985032,0.8845642927935825
21,10,84,0.5050512115112682,0.0901829104036086
39,71,98,0.8065689619664894,0.10063725097970944
91,93,12,0.9890304713670476,0.31549930839386864
10,20,78,0.44020074825786004,0.40930359001855465
53,52,29,0.13583500494919676,0.8736951565689035
84,97,27,0.9333334407321491,0.9581219174714886
19,7,97,0.17952937002998093,0.9708678076607002
1,61,25,0.9852458371300217,0.23741533534191117
63,19,4,0.976408434186827,0.5851557685857013
49,74,13,0.30661273228954866,0.5906345867024145
84,59,3,0.6478738707903606,0.584296139097677
5,80,2,0.676796628958011,0.6741923052513815
39,82,58,0.3778473512918987,0.4508490265352174
44,21,72,0.23291408137931113,0.41616399456749076
88,34,41,0.7376469443016511,0.8271758044129713
67,13,69,0.7926949015804454,0.4937985000582512
92,11,18,0.39538713856058016,0.3845798941155968
47,55,83,0.8321251940223301,0.22796116484415208
7,93,49,0.43965891597072915,0.15798867784451043
6,8,89,0.6639704586435182,0.3518493037146989
32,48,16,0.05903112972851465,0.39395712955136564
76,58,23,0.14346578107596164,0.17667369634371188
48,99,3,0.7364932578601914,0.8171789291128922
84,96,21,0.05579984319038156,0.9543229376837752
79,55,71,0.10117091455845306,0.8054997344252868
89,30,17,0.8164534066615824,0.901962267173138
58,30,9,0.6482280397478821,0.9597736201224162
39,25,1,0.9601767706013772,0.35609557831477945
89,43,63,0.8787275834902591,0.6096909419320528
99,46,72,0.705428053441052,0.7686540326967479
47,67,54,0.9849250361744672,0.8386947547117052
39,12,63,0.6762154369393713,0.6163678124725414
49,68,44,0.2926675125289717,0.6852297063471189
12,33,96,0.0702394394625292,0.06430742803770828
52,86,3,0.7902625306621599,0.767793650513846
7,69,24,0.7622607117236105,0.6111366813219614
50,17,93,0.3832363774245183,0.5493371868750834
66,17,9,0.7397838973058496,0.6361462748912939
97,53,43,0.6364342850441416,0.06412522796993991
25,97,86,0.6785486049898821,0.6203852501186128
19,60,30,0.6986217977116318,0.6227384982494267
93,8,43,0.749190258523687,0.399682728987941
16,2,53,0.019289105253581185,0.9745681290373993
44,66,98,0.5054439574397683,0.13552729077184855
62,6,31,0.8469582556310713,0.9358611293792852
53,61,71,0.8653667138044023,0.7675012062297432
92,31,22,0.9174259190117527,0.8497661833659524
67,14,73,0.7001626564633564,0.8709802870054515
18,82,7,0.5809097741171257,0.16632968236800372
51,93,17,0.9996146358263989,0.7843390597312744
51,15,79,0.19499881326153146,0.38236820925918646
95,23,44,0.37433714718142586,0.841521715567337
82,86,63,0.0012271330278376125,0.6943533785637991
4,34,36,0.3660121881057047,0.553672672213195
75,84,55,0.6151229915855977,0.11270633922144546
9,56,3,0.15472361486447905,0.38831204515851425
65,55,32,0.7899952898530681,0.7617715928769025
31,25,72,0.1842773851798759,0.5439945134823901
42,81,30,0.8141030920895324,0.04062520987060625
8,77,52,0.08531415862631775,0.7798554308043905
81,36,49,0.541995634050638,0.28891101359385674
69,65,69,0.8078668789502661,0.8728879035714361
43,18,42,0.6304111726435441,0.6347669470584386
63,17,2,0.7755189652790335,0.4079897304408957
48,43,56,0.8772113691840161,0.9931447058310611
49,79,19,0.31088256877357123,0.3611050303794724
73,59,27,0.9150794809464324,0.22861850442149234
79,68,92,0.6681326792602512,0.9841651798086662
16,65,92,0.47175725533449653,0.1992604551115309
54,49,94,0.3095955872123015,0.9478605813067275
93,75,83,0.05658267685032803,0.63850836413069
58,87,66,0.46334625655274275,0.1794146667083908
49,96,81,0.8218942749301628,0.70253676302718
94,25,80,0.518931879446781,0.9112545070899498
84,16,16,0.5006212267439948,0.8709279696762101
36,77,58,0.864285511102234,0.25655052981742854
67,1,68,0.03820221682038916,0.2905408873841595
26,0,80,0.6908843047352763,0.8024878488081003
77,29,33,0.34836018619972786,0.30202433961886443
53,40,78,0.04029515967747588,0.5881051720565195
33,28,65,0.0789123648046649,0.6649749754625062
92,9,82,0.2923086262143991,0.7082363755660451
75,90,94,0.13538078646305718,0.41094752774825316
19,60,6,0.7998619964902746,0.27410672991448437
61,66,35,0.8140633147331766,0.07435883525453268
92,6,56,0.2934541865529514,0.678153792553719
67,78,2,0.9082309455320988,0.6597520325626088
22,32,88,0.5446341968699171,0.5011607551286663
40,92,40,0.42101525849206056,0.3851384416167104
87,57,51,0.931345514856155,0.8286135538560777
67,100,83,0.7388316257267938,0.8765142568938814
29,9,85,0.7267841368267095,0.8197022453564684
52,80,67,0.8820805596867155,0.6938048279636674
18,3,83,0.23155724051004922,0.4058812802147864
56,45,2,0.031908086597939866,0.9784656491355388
27,86,87,0.17012989167548032,0.9734408695962637
63,24,89,0.013978794043639664,0.8256952821506366
65,34,29,0.7179284518471446,0.019357839682472955
28,15,60,0.822616794546538,0.22871242276580694
90,11,20,0.9646034384293907,0.1463531947336243
36,91,25,0.5874680718218303,0.04804784961301456
26,89,34,0.9496123158047318,0.027630317636453405
51,31,0,0.09927637810971257,0.1531748558154643
23,43,41,0.5595158835455121,0.47083354520656273
13,11,35,0.05641366421263416,0.6891715520631719
93,57,7,0.06941225191750255,0.8491463989616905
85,59,88,0.06990730754419738,0.29374762227556794
40,52,31,0.9378124595676981,0.3604020985193097
57,76,37,0.9757873720084268,0.32661798930888164
4,99,79,0.5658666267216695,0.9018746147435869
31,7,33,0.05698883411632116,0.8106488830127262
49,36,64,0.08847949890522033,0.5620435650397837
11,11,76,0.6473187096013946,0.8848312635981106
73,32,39,0.28988223144012537,0.3007766198015861
31,47,42,0.679173454061781,0.37538439180480276
18,77,40,0.6703381890051435,0.6310824036546924
36,91,86,0.4959626790915347,0.9524506291868643
82,88,80,0.5002385882195781,0.7319238100286956
69,15,14,0.5518034735095749,0.7481945610077179
85,45,50,0.06541553335805272,0.0347543842279302
86,54,68,0.19788059165621397,0.298408445412948
82,73,22,0.08437244931935428,0.21517721333018813
67,97,73,0.3603808727968363,0.8056799843021897
51,32,64,0.580085287065436,0.24652304037819728
3,65,20,0.5699906828447158,0.98755013029378
33,49,29,0.7198881119031499,0.8236839070714534
41,16,63,0.14938761341622697,0.8984250799523862
99,9,63,0.17211323369030507,0.7505952997157096
24,58,26,0.5183006427985818,0.5292358765275461
85,1,13,0.8497432611409379,0.36834963193808423
76,12,62,0.1031225611635006,0.3910319710576857
30,53,28,0.5416371529411161,0.4034679365663507
42,61,33,0.8077790137290018,0.8784325390878558
85,3,72,0.5692331751986466,0.3339048042862305
41,81,99,0.9444997352164348,0.3900569748102267
43,64,91,0.4297278458781453,0.4345746040135118
63,2,89,0.34285159787274844,0.6011788330268992
41,87,98,0.6236816581587973,0.11397836940099149
40,37,29,0.6804965850382552,0.8505226083297479
90,22,57,0.9852947544334448,0.11343232173053741
51,64,82,0.31266020456253174,0.05262526101866427
87,31,65,0.1934446327008389,0.8730529654066232
84,34,47,0.602367229588804,0.3764342588098597
2,32,83,0.05030883751086812,0.12449752225864252
45,97,88,0.7104442231231671,0.9214385911913379
42,13,24,0.8768496285221951,0.41297927533734036
78,93,78,0.6682145113131251,0.6730027967470633
8,35,88,0.5860708297877399,0.5715770960845752
38,64,18,0.07419724743796419,0.6935742907793069
39,80,28,0.8088446228939926,0.8738594284630432
64,96,17,0.972350319999943,0.638974531200902
77,17,54,0.24011030548994217,0.3293298718081549
15,53,48,0.41196646314183205,0.7493876206702625
61,85,25,0.8007457255701925,0.04633436423059312
20,55,81,0.05017781561245582,0.9161459913076297
33,82,1,0.9713978582863982,0.06121840365676334
19,76,95,0.3838036666082445,0.4111046213491013
92,27,2,0.7540983668322095,0.38877573931199383
77,76,14,0.8317654325226083,0.12615765917440425
69,49,26,0.3670313617323364,0.3288312708583099
32,94,11,0.3608731726144583,0.5879820113027356
49,29,54,0.8650476493904151,0.5296301534902211
40,2,87,0.4703923863560807,0.3137868776196785
15,57,71,0.23348121998415472,0.7212846597165723
4,4,81,0.6901723681759142,0.32575310376099786
48,71,43,0.958624239537922,0.4717736854782405
32,73,41,0.6349483537610201,0.3808777184667089
23,44,36,0.20298556990637018,0.13332095037110892
24,44,91,0.3810946340158796,0.6608251354978211
54,36,90,0.7393165833481058,0.9333000661248232
52,46,64,0.6885585845590865,0.6232679370119549
95,57,97,0.5718478813604835,0.38449931152597905
6,58,17,0.6778285466488931,0.7242475242778003
94,17,19,0.8600992777121078,0.002920196798477215
64,79,5,0.754633828101068,0.4048718147948964
28,54,15,0.9933430466606489,0.7180830241569466
82,15,45,0.918705067758675,0.9392462709386564
17,92,54,0.22944347292223388,0.03112732239381799
62,45,1,0.5905288862907718,0.6486556009296619
40,85,81,0.3494888316457634,0.3017982083068931
100,67,30,0.4423023187302507,0.7911511814754751
44,45,73,0.9428684365078123,0.8114593544338622
18,71,77,0.5726997181552138,0.14202738215358657
86,36,1,0.015232201966461356,0.009915549373270327
18,51,68,0.05715150822437165,0.8180584693154709
17,51,61,0.923132876932749,0.9717937050045986
35,3,88,0.9601831388211819,0.9016556629767679
58,99,63,0.5469239049820226,0.45748399553362373
61,91,49,0.25489090372429346,0.01938256353976464
16,19,15,0.28029058121658224,0.5568143016776856
72,21,71,0.8183905870584977,0.09344143420421835
33,0,8,0.872339858169279,0.8523824814085754
5,58,71,0.11726556941772359,0.22535492207628094
98,1,15,0.8099825117003724,0.7204540201228257
65,73,4,0.4709561216897977,0.11193351262218687
14,75,40,0.9384081257348826,0.4555373437738377
81,22,88,0.08680635182498264,0.3537172980552207
18,7,42,0.16462856143257742,0.7522009958119917
56,89,17,0.7754516446618221,0.4162983925743433
48,52,30,0.3612089061246089,0.543979303599339
19,1,11,0.1867065281349911,0.8318407797168428
64,80,78,0.6398405094855939,0.6276649340010604
69,72,60,0.34530163970328065,0.021165719462321486
7,68,48,0.005796022138701562,0.31321018405807566
68,77,93,0.27563207957820524,0.5292278917545253
14,22,61,0.0843916987018345,0.16700603039780637
25,11,45,0.2173273325167906,0.49806448606388276
1,66,75,0.6692501786253054,0.06003224034024801
18,22,29,0.30150516604533684,0.3696512933696543
5,81,44,0.04635478743721544,0.8395192295781667
35,9,17,0.7985223074958401,0.121322369275219
22,35,63,0.5549755808492193,0.950287727445362
86,75,6,0.14140413565206067,0.9574566515845728
46,95,80,0.9319361991183202,0.40620166595938356
29,51,9,0.07835635707154143,0.7762097904376629
42,17,67,0.4080936427542996,0.7320471784409314
4,87,66,0.7684368072774354,0.5514267652354287
83,6,96,0.6750195130888872,0.9487217787928074
85,88,91,0.5242566960360135,0.31306953573909313
32,87,87,0.5202054890291836,0.295649083760828
90,54,80,0.6897748908805399,0.8561167369743157
52,53,22,0.3414349605841861,0.8654935814380433
45,77,10,0.7126235988465746,0.38345421490585696
52,37,45,0.23969152175981145,0.4814161043241678
58,24,31,0.4387511202566786,0.6086596013129292
65,20,25,0.7845938019226267,0.9480505297430558
55,24,31,0.6663323086138161,0.09599851875176879
59,88,47,0.7126758428312062,0.25916991128415856
42,42,43,0.4885190382578094,0.7088624581065237
20,81,27,0.22329814218352906,0.23547764127606408
51,29,19,0.271474415125288,0.7584127656339028
72,10,6,0.9982561916483654,0.5414904613870066
99,63,100,0.20599873211637942,0.8331140445306153
48,32,82,0.8434663344871378,0.3161965729762365
13,24,87,0.45213915861627973,0.5708641787865923
40,4,3,0.9068105799768432,0.20658671010742902
84,36,70,0.022884996286354764,0.9146426314336803
65,27,6,0.09361842466198311,0.8743265288677968
89,86,60,0.7226418558734333,0.3142343512911373
67,64,3,0.6985727370646064,0.8835320704101289
87,70,55,0.2923499253154669,0.3244990152084988
39,100,47,0.07116830841056676,0.7885370717250125
44,94,9,0.2914209067522351,0.895440889095063
9,89,38,0.29599245225892046,0.8437418459415729
63,23,59,0.040170700109726565,0.15787679396867849
12,72,83,0.8224153793356036,0.7762970762309223
36,91,55,0.7961857248367895,0.12232756225799313
63,7,39,0.8442216662953238,0.7378591914629389
92,88,76,0.3768142014800183,0.5960012303493043
91,41,39,0.5906755345062384,0.9445299206337343
28,85,62,0.5062044171869092,0.6884787558325559
44,57,71,0.725048235866101,0.4571126483141621
29,54,62,0.14533826610786993,0.1302522782648725
40,71,90,0.6927020487097408,0.016260283577820833
5,63,84,0.018875908691500798,0.8445900683035826
41,91,57,0.6474234471242799,0.9783288609364772
7,55,8,0.8800040367804811,0.45659052586205295
72,89,51,0.4722390342211952,0.5234042864265762
39,35,66,0.5034007575950773,0.858313114471651
98,5,22,0.2848084336675021,0.483159395050615
49,71,15,0.4068481820304385,0.9696937896261488
97,21,52,0.27004314970757926,0.3218593369909015
19,69,82,0.35822569729275655,0.0975893692340446
33,63,90,0.9736823397537443,0.3441624534696367
59,23,57,0.6935779504803679,0.31341186427478296
46,33,83,0.4611215185264095,0.3373771819764265
91,99,62,0.7574512106735458,0.9096217558819459
51,45,35,0.539016314020596,0.30268642836110804
20,14,25,0.8935316922940936,0.4766732964052457
16,79,70,0.9544538351734084,0.07676494203658502
28,2,83,0.9241800550720477,0.1843819646249727
78,61,64,0.5580574381886746,0.886908136789347
59,67,67,0.5295313089797345,0.7219742046756613
31,70,21,0.25464443833659633,0.40077593589737803
62,2,97,0.9760164249817823,0.021659754032307577
98,10,9,0.37984953998125126,0.4021725053045849
14,4,33,0.7321733960762737,0.20780115678912625
75,62,5,0.8865802300578215,0.617703341317293
37,10,71,0.40416274561357746,0.2571522318788164
29,42,79,0.933638761294482,0.4983802349614197
27,46,55,0.1025393019134061,0.8809588762237589
89,11,76,0.026729441681821786,0.1227242914968324
41,55,58,0.17218346425019126,0.8092061046055239
52,21,97,0.4811614959459737,0.6692988435403983
34,79,20,0.37058421985694867,0.36851589787309535
23,4,58,0.2523038546795251,0.3381640175685502
71,49,40,0.19909931179282403,0.7751001148298402
66,74,94,0.3009066451663974,0.4222725560451208
58,17,72,0.5149707168640008,0.920633881387881
94,64,30,0.49868783528107896,0.6325479300261513
94,72,25,0.2511512091725644,0.5586071943840526
53,47,74,0.6150765915542493,0.8832935323349901
89,65,15,0.1756110006357119,0.5628542058245692
24,87,100,0.18919702351416168,0.3373957718366465
3,56,86,0.12167793724864695,0.926140339103609
21,87,8,0.8002922763220273,0.5363000253831335
74,28,40,0.35111668411675023,0.16082149763057962
46,84,2,0.7460700793871959,0.4487279377190979
40,15,69,0.22650362236532617,0.05374597890198696
61,20,21,0.8954284682722103,0.09137346582761019
87,3,89,0.7407759931154337,0.869672271411998
36,10,27,0.21856687584901524,0.4079383718533022
68,79,62,0.720228729746193,0.14332773106840357
28,40,88,0.708448124266482,0.7418731920401488
38,83,4,0.04923985442031442,0.954166107078331
38,20,1,0.387005162983719,0.4358251312981971
42,66,56,0.08477746352235249,0.9320198654966518
78,94,65,0.9509122012949447,0.23589864321754828
84,10,89,0.8048116711845121,0.1794306152652284
65,35,28,0.5437447838317069,0.09281916983742833
80,69,52,0.8021953302080496,0.7661358659819438
25,14,85,0.47582863757648475,0.7271103969864235
5,48,38,0.7758374060755062,0.8948657652372455
52,93,84,0.06311009615469865,0.3943954844424975
60,30,0,0.5648730137104652,0.5816553064086526
56,7,88,0.7150131227332738,0.9726755608651311
96,1,98,0.13121183946071946,0.20663422444530244
25,71,36,0.9432387498132612,0.3095972868025828
45,89,93,0.6956899004498817,0.24844837032485312
40,38,51,0.5367002774211878,0.7570924252714109
84,76,66,0.06982059346914038,0.04242087775342729
13,17,71,0.7695173650847562,0.15794574809574413
54,68,57,0.9071291777803563,0.7195003957189761
13,30,78,0.0535974131128385,0.22723449455198652
41,81,97,0.4328970911304715,0.9749269154648706
36,92,53,0.2719859996188273,0.5739924881841428
90,17,67,0.3373995411190597,0.8007902614256068
89,77,68,0.522983032931327,0.2635004169882643
32,97,35,0.7000614949625051,0.17023715758371227
44,13,22,0.22498005655481834,0.47107304522448123
49,27,16,0.590014700228847,0.5199689123899749
43,16,79,0.765325807213075,0.43755529166741536
57,42,18,0.9421382047907497,0.9620368413700136
70,16,68,0.6965213242011641,0.03807649471133545
66,43,4,0.0287896703994861,0.1151480645757249
78,32,49,0.25925339404724745,0.8214166682503989
20,47,29,0.5813970298024207,0.7724217238941803
100,55,96,0.08427538368212684,0.9958425016019526
17,62,63,0.6848012917726474,0.3118266797660857
65,9,95,0.022034805343586372,0.09150742344275942
82,51,70,0.15047112362830195,0.561554719859564
54,81,62,0.8432360168431955,0.42083176998561844
19,40,11,0.2112937805388193,0.147859859698386
57,18,67,0.9536850402518037,0.827885574219683
32,29,89,0.006087344884569412,0.8385456384066935
23,4,54,0.5073226966299608,0.2530452682119674
17,15,80,0.9855715535304256,0.41119377516880806
66,89,10,0.0742810841646554,0.2746085251221817
49,68,33,0.2243556025200576,0.40190532061435746
24,96,4,0.6075538955572954,0.09164272696468945
7,88,71,0.4621196773195386,0.9834326803763371
17,59,29,0.09858143461032298,0.48688951933276414
47,5,29,0.6915170044432257,0.9411580286387458
66,75,90,0.7923343795303258,0.3743377723697501
88,1,46,0.04234379739358918,0.49535839530796066
46,21,39,0.20694981025012393,0.11195793535956988
18,11,49,0.45377415251869824,0.9205709914896365
35,25,39,0.7092748159317948,0.7623783958355932
43,53,92,0.28527386785350495,0.9578289878774948
24,4,73,0.6951724807560612,0.8877733447208311
59,16,71,0.4091252830459875,0.3386982555044039
39,26,46,0.19366473552460972,0.9835573690169447
58,99,7,0.39141993649817497,0.8507673546714523
68,64,31,0.3912420500543061,0.04015272526869018
19,48,11,0.7232477129305435,0.19062951406804585
27,80,75,0.18290056890616546,0.09746421946836437
72,43,54,0.909945464798748,0.899098064585637
3,20,65,0.6727006637884411,0.6854275922476607
32,11,98,0.2199076793822068,0.034814372965765505
20,14,13,0.869935824936004,0.06111202430893847
0,24,5,0.4676502174882845,0.4661538584805591
33,56,51,0.6614645189772727,0.5778758755664841
31,92,78,0.6588136998599576,0.4610551885124604
81,80,53,0.6751902400024082,0.04848865181922757
78,48,66,0.3679785278367983,0.1593363831871225
0,55,75,0.8246463262193744,0.5230233610047735
0,85,25,0.26531813606772336,0.9304139914135929
41,47,21,0.3973791837955011,0.8893462063239966
64,40,39,0.0786502908871326,0.48528900269540654
79,88,81,0.9455122845336777,0.9497826950671725
58,12,15,0.9328959461922884,0.821633957924656
53,53,30,0.9859479709215662,0.8008493531026314
95,83,6,0.8524979495050907,0.9529959969793558
92,7,9,0.7363815247904343,0.42693868805780566
29,85,92,0.999267748093264,0.39655983028362796
73,39,44,0.6235099859811318,0.27683616948774126
24,14,20,0.6904537164385484,0.17638754168617443
19,65,43,0.9661454624605622,0.4172667296310595
55,65,21,0.017722467869933367,0.6497247166527764
57,34,44,0.8416551688028623,0.116915314587692
55,6,66,0.3910409685003732,0.9397639282992639
80,80,0,0.3485298769923323,0.6036232467033198
22,9,56,0.28413501700439403,0.2701357138040882
88,9,92,0.1305512267373623,0.3180045596980954
32,94,57,0.05052829396175307,0.970814733451257
82,28,20,0.8540834025374106,0.37119432149303777
13,98,71,0.8835005068130783,0.5583050919559059
83,14,72,0.45680435305716827,0.2648741752228194
12,50,45,0.5690965280720647,0.27710632105434274
34,12,52,0.5769692717635818,0.890277079044876
8,65,51,0.9719594187154382,0.2579618013589938
18,4,27,0.13298022760806438,0.25876888584461455
17,30,36,0.38854935300446414,0.6562794047702487
5,80,32,0.7791764162427769,0.19367737883407632
64,62,68,0.05000663780424819,0.1884972499528058
30,9,47,0.08385461895539514,0.0730320643722725
74,95,25,0.7408486139207376,0.3948395609507124
27,95,95,0.5111059333915,0.8923700939024547
93,19,72,0.7253580866034428,0.26044895433208715
74,1,24,0.29323186611383933,0.9398734317451253
15,18,21,0.8054997720637115,0.511203391068336
26,45,26,0.4813417371468278,0.019031668315606987
27,27,50,0.7291109295103982,0.7295980979268423
12,52,39,0.03508065348836731,0.13310522830339944
90,77,66,0.3301554982615471,0.5852709627076704
3,29,36,0.0016083415333836282,0.8877109354079408
100,38,12,0.05232199593742126,0.615094682247853
1,49,93,0.6151568719901337,0.858296097052704
40,95,66,0.4167716343804385,0.2759178765765812
71,80,63,0.8099420234689994,0.51449630961427
88,21,6,0.5339072015228816,0.45391078413499897
67,46,64,0.4350845462159425,0.8120823887781141
44,64,34,0.024570866665929558,0.7277612241240857
5,50,6,0.8912313663463173,0.46902360712524005
33,48,25,0.47689910392889723,0.28909107164354453
92,44,44,0.15315780326529593,0.41395279761243275
80,82,89,0.9301069267864346,0.8746237542513503
100,49,4,0.1159584414107172,0.860870254494108
24,30,22,0.31029610827085474,0.437559632361712
48,15,56,0.7266971397604515,0.66456594820917
87,88,60,0.85655771882938,0.14397594698040972
41,11,25,0.31738784815237786,0.7974353091108333
38,62,14,0.6368524966500753,0.06001404076725825
87,73,72,0.44803316890762923,0.09709472416477405
19,0,39,0.8375096792374724,0.9829475626978815
80,92,22,0.06590976640428003,0.5191291841265583
33,97,11,0.4928856446900771,0.3386343626222532
73,53,20,0.14593616288253886,0.7895191864120439
63,49,44,0.4331600404487449,0.3160485080262906
33,42,74,0.9354159562355486,0.22601998769985798
26,83,53,0.74729599174011,0.7263980265899441
53,1,20,0.1364229155333686,0.6379188888128966
5,45,47,0.7530863358485426,0.5211575140908694
32,56,21,0.812111222164614,0.3795724854134338
82,42,93,0.29837381117125594,0.7272379182873534
29,47,20,0.6485132453816458,0.6758629120473334
22,51,33,0.49906335902847465,0.4874218597433826
91,75,48,0.7079276438395514,0.054603932091546126
92,82,65,0.5199881520057008,0.986490659944479
24,78,95,0.09787224678296269,0.3760722471098955
43,72,73,0.653744230446667,0.7744317655189185
92,22,32,0.9613259660011668,0.13718917524583174
39,49,51,0.7273433981870745,0.6636091390099982
43,21,12,0.16396092851784883,0.49329994932777144
1,0,11,0.21424522561340886,0.9836127346480978
40,56,37,0.9320724590843332,0.7342221982872563
38,1,94,0.02004479093793965,0.5200952774901155
44,63,39,0.5374211434693925,0.513340953064693
32,73,97,0.45123894218416793,0.6113697044846907
70,85,35,0.7704234525223177,0.8939611745695333
6,22,88,0.9659520823419361,0.3321865992790485
50,17,66,0.5169774840682044,0.8652477502423673
1,5,44,0.17923060884412367,0.8198289013907168
50,85,92,0.1290967562172698,0.7225950214906331
42,56,4,0.07788514856835815,0.3566241824026849
66,72,68,0.4436602052523847,0.2375269940202217
43,69,89,0.5726704477725287,0.435574849426694
35,3,23,0.7851556281612675,0.04697891636957907
75,22,58,0.9129047024584205,0.4993110083422633
33,87,43,0.1846799513357883,0.24477503992674643
88,53,86,0.11260152551052904,0.9644968828299735
76,31,20,0.08084239283673866,0.49327800786453224
28,50,9,0.34813389695460006,0.7811591831571666
74,82,99,0.08378377769056511,0.8631620978959404
63,30,50,0.9319202826379221,0.9829833613256511
63,79,95,0.5295034919464469,0.12334193093198498
37,58,74,0.27821110188394915,0.25902906104313894
53,41,80,0.02901377002900829,0.3918045459233287
81,75,48,0.7437031928049667,0.04915321664456895
84,19,82,0.06494932064500247,0.8469851959808204
35,49,67,0.835533466627567,0.425251477913106
48,33,50,0.37308767698917134,0.4251640413526424
96,22,22,0.5988460817612384,0.21343518774873016
71,15,93,0.5782867627821664,0.18612783019813972
58,92,91,0.8654684860070522,0.2974192429304453
1,3,44,0.21758764830827715,0.8722229737255354
34,91,91,0.8362512551372986,0.4934086113618774
20,51,16,0.10321632135643732,0.1456969756782689
27,80,68,0.7568880495661864,0.5841359640009718
81,98,99,0.2656082078055232,0.8881022759621825
12,47,2,0.03691044857826442,0.2566969536909697
3,82,94,0.8442857251193738,0.03243019299858951
72,83,4,0.889139258150624,0.8446379482335679
19,18,68,0.07183494996097273,0.6816356842519259
52,64,16,0.1825539209149547,0.6453373751824069
30,58,94,0.8279299156369424,0.5370314681857387
10,89,83,0.8509117359594315,0.447988848792347
26,15,49,0.10884816279759124,0.07143946102326737
76,35,95,0.14029417557946333,0.7524321767967506
15,61,50,0.49011039506317255,0.9520923855132386
50,2,71,0.37604805126680896,0.288646205446755
79,87,10,0.2620726975422334,0.43665573960744164
45,5,68,0.717636634546222,0.02193504517117406
52,8,84,0.18581154236279818,0.09722340914893246
70,86,84,0.20356721206250017,0.40131424289347273
49,52,86,0.670468755172209,0.07111988207074571
99,50,73,0.05255209289743523,0.5765782975943508
65,1,51,0.995332608398622,0.3307858730604023
75,33,56,0.7934596789924526,0.8558240346809282
21,7,96,0.6393298153608697,0.6663602259988899
6,96,48,0.8651569451029198,0.7895556727298795
38,53,47,0.9773906542405664,0.17834278026748784
41,82,67,0.746689833107744,0.17356385347528824
40,44,79,0.17778030599178618,0.3596408810730358
27,23,93,0.5028539868204305,0.9348863507530761
44,14,11,0.9820983044980748,0.4013845388275572
51,31,91,0.07957900604186585,0.28163796021964693
99,55,18,0.8100566993369492,0.37441976130950805
67,23,13,0.4855638283572904,0.6737490033024487
24,10,55,0.8379378145072928,0.30460739901683087
58,13,65,0.824339038878095,0.5746942738263088
22,72,40,0.37241993911430404,0.620193171764533
61,49,91,0.04884966861345519,0.45309373626023997
62,48,22,0.8112615619458248,0.40700606166543163
2,62,15,0.9896589386553084,0.14803553525038382
18,55,46,0.4789549090263924,0.1401021902748889
78,65,55,0.08346059850745258,0.8076724616565375
91,77,45,0.8847083757827001,0.4634845791463921
57,36,6,0.766833690486802,0.6989884619485859
33,60,54,0.03181354512709533,0.9830111157173839
82,5,2,0.5505941287781673,0.988784545491703
89,8,13,0.7592621991240839,0.524615460330639
5,59,81,0.6510249625067154,0.2590463184028048
46,12,20,0.7221330472967171,0.810498082562759
33,94,16,0.6483679882190443,0.40228327726757984
70,29,11,0.7718865166213572,0.2625008610035564
88,68,68,0.8640913826871488,0.747941417340812
26,59,61,0.6575835317545026,0.30960946707064196
19,90,60,0.5890431162507432,0.5713315389685315
68,83,31,0.8239760061562855,0.6740689300081296
54,92,34,0.6815260018996494,0.2594581895201138
61,89,22,0.9544207953801627,0.733043635005997
50,43,36,0.30284092704814003,0.9388873125200402
72,55,84,0.09756482683202705,0.8079868490340297
3,5,21,0.39552593482759413,0.3060805987832448
12,73,81,0.7652695738432873,0.6434503576525965
69,82,16,0.4793486841803489,0.8964951053170722
12,60,76,0.7420014339431374,0.5186299361044867
3,76,56,0.591808605669626,0.36931808506270924
60,1,74,0.5241124386333333,0.6698893450982095
23,39,16,0.8214106664607019,0.6186026377732186
32,17,88,0.4749064456820523,0.2782590260637793
87,31,1,0.858384052311563,0.6280798553614617
35,97,27,0.6533879139162353,0.7315896261607006
37,46,20,0.943908177828528,0.10814819669493825
5,80,25,0.21028473476760112,0.564050639350358
0,54,19,0.08379849277847773,0.9876395264201201
98,19,11,0.18492804918294092,0.7775904122250006
27,26,79,0.41809748034227934,0.7674647162550685
25,66,99,0.7601702601723819,0.14585320461806617
54,51,59,0.8480073026325786,0.494476142875625
16,90,34,0.8893349566653922,0.629695474490106
53,69,55,0.2280721210316533,0.1381660686844649
77,96,74,0.9750310979877121,0.3203872000319634
4,15,52,0.08290649134683825,0.9155710570344648
59,64,34,0.1829181150346011,0.3731873449716465
6,8,64,0.031846696897037896,0.025479751035457965
8,0,64,0.6682989050601202,0.8911981403920365
