x1,x2,x3,x4,x5
37,75,68,0.8887788271259447,0.4650854203084781
70,29,89,0.7459396855869962,0.03822834510587869
80,14,22,0.9907798483373339,0.36034939216838724
98,92,47,0.007704086366271956,0.691740335921092
89,88,96,0.6825391544412095,0.815822927657233
13,29,95,0.4037667539666908,0.6514255080939352
82,63,11,0.5708907026682949,0.21418085399008502
43,49,87,0.7308772877858418,0.7358040832798809
85,37,86,0.36692068322680227,0.03872516816324234
74,31,49,0.29875631915231426,0.2556876864337545
44,5,83,0.026785816764056558,0.11361828170686716
84,46,48,0.7251902329866051,0.9869443084723603
89,62,34,0.0342065814906346,0.5598247038042473
53,11,1,0.40459724880093006,0.5379556274148936
77,91,35,0.2831013446000572,0.6522320358137011
39,94,3,0.981413457401458,0.6017247864681897
18,84,72,0.9096675903776302,0.3588016079075338
9,18,37,0.16670887258507217,0.060374659426396415
1,89,65,0.2158503152590766,0.9809904016248829
100,80,93,0.3585745905404203,0.14585201757873767
83,43,69,0.5544064583631059,0.8045054669999527
82,41,39,0.9096804835278186,0.48458137539925694
69,23,71,0.6643397376787467,0.811441403983931
71,68,54,0.6612521147075032,0.4519668878405706
73,54,69,0.3911863144641716,0.32596619258337
47,31,38,0.8922719955022597,0.18643465132852288
52,53,73,0.21580503845959342,0.6096174026598009
20,40,47,0.11709750593507207,0.9854542883852705
24,26,94,0.8070130551714498,0.2383213710732739
79,28,53,0.08041532318761169,0.4946601402741001
28,53,67,0.3156352079767255,0.3356322412176095
18,7,43,0.8870893424150031,0.49604259278765883
72,27,56,0.30009472143381366,0.7782199722270995
84,33,95,0.49524967061156255,0.6670334442136453
94,40,44,0.7721798841040939,0.07330394999937051
46,90,36,0.9937871528198322,0.7763907734715233
53,11,46,0.815750327353605,0.03882420738632919
56,43,8,0.38549701247478685,0.6419550788497748
63,7,56,0.3368717441729929,0.61433038782578
82,76,7,0.08836587204570945,0.9212415542681265
90,53,27,0.7387617591796818,0.8257353143654359
64,75,0,0.033897690201320274,0.838112618055425
65,56,100,0.5870638583323486,0.682151658098619
39,25,72,0.012808962356766651,0.4450393951826823
13,92,9,0.07171372137859067,0.25033738161971764
82,34,20,0.47907620677355545,0.2406371882077546
41,21,90,0.17180247354207234,0.2218674105935492
39,22,66,0.9499567718880636,0.2476838196302924
79,11,50,0.5125994052588049,0.678801951413789
7,55,89,0.5264059151517645,0.9148536105268211
29,39,9,0.08091843360427176,0.9650145468823615
28,86,14,0.8811484042989912,0.3267710215323729
45,6,70,0.9607095359096125,0.5198400199131004
9,92,68,0.10123693024509428,0.30456613133479593
80,2,17,0.38705998915337003,0.0209935959919616
37,60,56,0.5970533773690178,0.25715745065297413
78,9,39,0.7259820748766544,0.2557386401948909
85,73,69,0.8443588634428835,0.6185318529413127
49,46,79,0.2071687336436202,0.8015419302413396
16,12,29,0.6958697836257824,0.591725550712255
25,3,46,0.3037635816684884,0.31259946722268306
5,66,65,0.16602343504109407,0.8470326206760884
81,59,36,0.49675881618180984,0.268878577311914
56,39,88,0.11054736643938545,0.8173050455849583
63,58,62,0.16805462614062638,0.9813791789455294
1,66,82,0.05817251660068501,0.259967941403064
62,81,88,0.09293201129688244,0.40719742454491736
68,22,56,0.8676090557802242,0.37221159605253407
98,28,52,0.338590516142082,0.4240489900995792
90,45,45,0.35673235872057285,0.07235291300759739
9,22,33,0.5158203615809936,0.04606620370959935
69,25,68,0.7941242093360558,0.08690819247102277
40,7,58,0.3998853593411954,0.44628909674752715
10,92,87,0.8161663513112332,0.0848528305497066
77,3,99,0.058686563000006964,0.4867581237441774
59,93,43,0.25602262552816757,0.695029472320063
27,90,80,0.6907485200933693,0.35325455761909863
46,99,24,0.11983643360095331,0.7282620610018378
84,30,3,0.18362095666369382,0.1354116935489016
28,1,85,0.3524057737034594,0.014811377580899787
82,49,41,0.19960547073881374,0.8764638262338943
4,96,60,0.5423166554463612,0.4031035599002042
33,76,65,0.9611288914584947,0.20707924716952741
9,77,25,0.28116568521365526,0.035169106019055985
76,25,34,0.390442844659612,0.8039620381020585
90,98,95,0.6352904772179968,0.985755761001215
79,5,97,0.7428994769511343,0.016977831530967102
69,68,52,0.5616322619396089,0.4451143490589464
12,20,42,0.166805676496956,0.3149056471867434
79,77,83,0.24055954677633862,0.03641916723315375
6,19,95,0.012391341274473167,0.27784470978688625
85,2,24,0.4000134870711637,0.6265577342270445
91,40,8,0.24880606192846777,0.5714156511912317
37,5,56,0.19758734616790097,0.6228168081497942
85,16,98,0.18433647157272492,0.9560414366394439
48,70,66,0.7779415383195627,0.5863967649157839
13,86,44,0.8303701203893977,0.23868699014275618
47,49,71,0.16246021358162177,0.26697465275587107
88,84,48,0.9830706332306957,0.8852915688437492
38,38,2,0.03713361752877542,0.0769947427518628
0,36,47,0.14618432352253574,0.18257444534579648
98,74,26,0.32042099630650367,0.03167206222808494
36,96,80,0.12223202997000349,0.8182525221005641
89,94,81,0.1489227392357373,0.8179711626549235
77,96,79,0.48619653513537797,0.9599473191600224
34,58,0,0.5717454258385961,0.44351789071194414
44,17,40,0.21500110794159688,0.35046798417743485
41,57,86,0.4578191298194261,0.4773288460583137
16,43,68,0.35436043613273616,0.264182265903232
92,36,5,0.0014894743732126736,0.747831762719006
70,69,42,0.06466903861544393,0.7403271987063708
8,64,34,0.017769209859368917,0.3907194580197436
22,70,26,0.42763771973173936,0.08854858830791634
49,64,10,0.17465415761402192,0.8975273259900214
34,14,36,0.529785615495306,0.11207617736289555
58,65,47,0.46248748500665426,0.5879158244338035
70,72,85,0.09627824849196476,0.981706659078675
91,85,19,0.4328956989570105,0.8115191012398945
68,84,66,0.825314771428488,0.4271257162717951
18,34,84,0.9695329851379355,0.21688718294127085
51,18,19,0.5418321643681716,0.14095185977538227
28,16,87,0.04820496474986302,0.5673577806562157
36,31,7,0.8166406248462802,0.8468060077851545
12,69,98,0.845746820646879,0.1418539173829665
25,86,82,0.7284912942026741,0.05695589543077828
15,78,84,0.6035975141476304,0.17260304922264524
49,92,93,0.4713677163269865,0.943320606067381
78,21,94,0.3517097788106608,0.841349382484132
67,48,19,0.8526792923070289,0.6463269985796757
81,28,48,0.5378638002373883,0.9227045365606427
93,78,74,0.31787694120067944,0.9499416588072481
30,35,87,0.4548939721083104,0.3035154729932642
1,77,100,0.6002083094509025,0.5624960309523825
99,15,58,0.7335048856118344,0.43101564662221636
76,20,52,0.4474286719069126,0.20448000902811847
33,31,67,0.8787193323295132,0.05337281523738158
70,17,22,0.2179391263689534,0.6577551079205215
68,83,82,0.2596128044605409,0.6454154341750001
14,79,26,0.13156374185739628,0.2179024938563261
18,27,84,0.647458003368496,0.8142845218750536
75,8,25,0.9461637499087335,0.14152740536534703
63,16,19,0.13260775877923958,0.6638862357795587
50,84,12,0.3425747753204067,0.17330163338292337
45,80,47,0.810043052495148,0.8384205650040878
7,39,44,0.22290785174853422,0.6383050104938751
9,51,5,0.4534204958251732,0.7030850963668185
6,81,92,0.7199620709695786,0.1817072881143682
56,69,56,0.036849504468063454,0.65556857763109
66,96,64,0.7264053632659698,0.24635865281249592
27,53,46,0.6932514650008859,0.8837750767933107
31,34,42,0.7080188091034147,0.1907040736561808
69,92,15,0.14566583192734983,0.47011338052575824
91,12,24,0.0759827817500407,0.19629046346418966
39,6,48,0.6556463668091528,0.5648803867875708
46,52,60,0.9428091398479841,0.8419239653433602
86,60,53,0.7701290320274197,0.21359074079026208
63,28,97,0.11541326298141219,0.9467924622958431
68,57,81,0.47555824750478193,0.3924943537992579
87,40,67,0.7149051308289405,0.17314949489740317
18,72,46,0.9565226544142132,0.9367064739908169
52,8,87,0.9768410609347791,0.6057222257688709
65,64,18,0.1013513074215664,0.8074924336024731
64,85,33,0.967450199174183,0.8981024999962988
66,2,88,0.32309744636356863,0.9019144302393226
61,77,68,0.39410636194460236,0.6865734697728431
69,81,67,0.6085435934658054,0.8685429755076648
20,23,5,0.7633289344426396,0.24055982341821613
41,86,71,0.3268309266387176,0.20854378254496053
15,60,52,0.5873875881149416,0.3716563153897908
15,52,69,0.8998709378166658,0.9055813679772101
89,40,57,0.32113101846585235,0.8362241317681979
84,93,2,0.7401297343487291,0.12069641428342326
37,13,65,0.5076076573151391,0.8809795538699065
44,12,3,0.7967082808040206,0.2786876948824907
83,98,61,0.9862511885626865,0.009966989380361335
47,57,4,0.2915574913259148,0.16615896496205285
12,9,77,0.6367796422765517,0.4206183247200066
63,24,48,0.1550041186610568,0.09243740195188122
79,76,16,0.6772620416533955,0.07191135234586987
86,75,24,0.41988467731256107,0.5564863645994428
45,100,100,0.5650484543194466,0.2751809395495409
94,68,27,0.48405711567003984,0.5576786626978101
26,67,87,0.7341717818070349,0.17121367632121676
85,18,22,0.7472756284278738,0.32283356867542123
70,68,63,0.3821693777486511,0.979268666820721
11,74,37,0.15800141978019766,0.11056897511797326
20,55,34,0.6582307850891495,0.4646804241026885
89,20,36,0.10766149439209227,0.19222222658483512
41,78,32,0.44282302469652335,0.9254198282606719
11,95,80,0.7351662358143093,0.6587621604223125
67,67,19,0.9310578131096047,0.8219953503455848
81,25,66,0.9197092381031682,0.7526374193723753
11,64,32,0.8593512780601433,0.21562366489249585
11,61,50,0.45939359886518505,0.37514567003672017
62,30,17,0.6866317291239679,0.5926691223332896
43,11,82,0.5521191119952312,0.3925347516745932
89,33,58,0.7691005187844786,0.77432486901698
82,40,17,0.220776001920306,0.3055883205611435
55,23,13,0.47269278301067996,0.4325395024750037
68,23,35,0.5994894288020453,0.7078213274190706
56,4,46,0.5611470828812309,0.06956795906835878
76,95,25,0.4597036191243459,0.12128447981485146
52,24,61,0.43282984119012,0.16505740519085088
93,80,95,0.8529789128331013,0.33450109370054704
39,20,70,0.9413888108846626,0.0855911724269256
56,93,92,0.8667237496485962,0.3278789785850219
92,29,97,0.9895931062326774,0.36416921550166803
19,32,26,0.185686794583662,0.6432399348366212
29,77,89,0.7769685236120631,0.4744591919615989
14,4,52,0.236838446549411,0.09148539030495362
49,52,58,0.23445027472858648,0.9419425883515004
52,9,84,0.6223239467037601,0.554915064685463
89,36,63,0.4997984212127927,0.5102159675869513
92,26,40,0.21961619690086698,0.5731833475719853
44,80,42,0.8138664638948275,0.2226531037127607
34,18,79,0.5557712318405221,0.577787432378375
70,14,39,0.16660967005879235,0.9629058430371901
4,72,24,0.699458570087618,0.6507972455245985
41,36,97,0.38784894432136463,0.8745022769229884
33,50,37,0.26147002924008245,0.08470750200565502
33,42,1,0.6113876804831675,0.5832781939580371
36,23,13,0.09777380477367559,0.18893040740009537
33,3,10,0.2365050814292371,0.3278212268003594
24,41,78,0.7976051269499017,0.6416598303392417
34,48,41,0.5614606757889721,0.7685754125423943
9,82,16,0.12524817949252143,0.30898896728665637
39,4,87,0.15288141082372098,0.6962345516412974
9,82,51,0.30014684802774505,0.466412499319126
78,1,35,0.03880072204751284,0.8324541160721378
30,56,72,0.10923054112037656,0.738453639662739
40,43,12,0.5800343134466629,0.753648249711891
31,92,22,0.8281644334570953,0.9244269806136176
59,54,62,0.24542415489203118,0.14529926922341319
70,71,14,0.7938435157607066,0.07014935955095858
70,42,47,0.0189098231135294,0.8992135478376452
59,98,87,0.4924354269057586,0.4010644258819279
41,100,82,0.00966617910276768,0.8974061311108293
16,23,9,0.6555497651305023,0.9058664614916301
56,51,83,0.041692111669985876,0.48776280477435086
67,73,32,0.29642027382083036,0.8340553201051442
17,62,67,0.07778942051394644,0.8244437054407677
83,20,57,0.10307927387748139,0.127607406661975
42,72,82,0.538486380792037,0.8957890301853622
48,15,5,0.0357752153089369,0.4637762620525431
64,39,0,0.9290667788005094,0.4996357087949703
88,75,51,0.9468236372325939,0.7457602765647159
20,53,18,0.1632745673732423,0.7678630171266815
27,86,83,0.8289592435379577,0.335543753162052
19,91,27,0.3570804991185601,0.07826291164549581
70,24,28,0.2885836740098271,0.2202255004580207
12,62,56,0.41452316076052687,0.8563876741617757
56,66,67,0.8418405474411784,0.8500862495620924
33,30,27,0.01579784126435191,0.337251063402238
80,34,49,0.35311323962465935,0.23780460830485284
72,64,26,0.20424304132035143,0.9675278521578753
47,10,99,0.8609361085929218,0.035886515126859364
91,48,79,0.5148962906115899,0.010014494700532839
84,39,29,0.8874674772464793,0.8417864032688803
26,56,86,0.027440884446681135,0.053662102121005306
68,62,5,0.310094782078115,0.09601980399323129
83,38,39,0.9639504892962745,0.008914507030560181
40,60,91,0.2874822841211526,0.9682818498028856
86,9,91,0.5431175215024275,0.009124653067294597
24,55,86,0.7492527502373395,0.013022858598493392
54,61,52,0.9016296965231283,0.1430071884737485
89,88,53,0.9052478724304446,0.5699854786584811
69,90,59,0.31704836464296404,0.5704986659710294
7,92,87,0.5050184165547277,0.07438863680787844
83,15,2,0.09067986842141984,0.2555455179080842
85,83,0,0.06117127967537417,0.9090323159683602
76,97,20,0.0032399781301837294,0.12403537549250487
95,31,63,0.7228853666113888,0.867812366813162
70,92,26,0.7443418530713088,0.15927769659171886
4,4,6,0.8174874752280358,0.36634863038987653
69,88,45,0.3349410645451909,0.8036716195863026
80,90,85,0.9467587143041966,0.41215514137045894
55,74,31,0.3338344670986444,0.3005654690840277
90,2,44,0.18004561878871583,0.22324893493163223
25,3,96,0.35467546069977174,0.3835627576491243
10,97,44,0.5416558036385161,0.2963424443131518
92,96,47,0.5042940727857318,0.7921472799948691
63,87,88,0.7568558638137082,0.03090106114254776
63,1,78,0.9514014459541514,0.8438562663829791
78,14,84,0.1959968684349106,0.14193927822978525
54,30,34,0.9472197530108811,0.8314417205178525
49,37,46,0.8261056586229144,0.21651617062501427
55,82,11,0.24088662103847158,0.5289505675843242
90,80,41,0.3458118795488001,0.3256133344407517
77,1,4,0.48311545479250617,0.3042816333652252
45,9,93,0.8804909526682848,0.4773743702084533
46,97,47,0.4094150525640552,0.662043555766536
6,19,37,0.7843529345654496,0.9418403005316537
84,92,16,0.24876672480919326,0.06593057269792768
85,86,39,0.03810497236932486,0.8971439131821635
63,16,76,0.15701531832381732,0.35462295475356564
3,56,83,0.7400832213627594,0.6268130291966092
14,35,14,0.12462787198570247,0.8781390623325109
81,16,92,0.31130858112250315,0.5546079132999999
68,71,91,0.3354129011126603,0.47913626967223877
15,26,19,0.33500219692382005,0.3600619580589217
89,94,11,0.3348803830832132,0.12076090597424638
6,48,63,0.719987424925169,0.3574175552364687
23,86,86,0.9589244315475487,0.8197662252160103
2,79,9,0.5339247981754358,0.2427215974178002
49,66,84,0.42167697887566336,0.6248847115323146
73,31,27,0.36267871322776846,0.8215352472361187
36,46,18,0.8240506819879541,0.9456053124542372
22,60,56,0.9941781430680142,0.19272824364364471
65,86,78,0.4743111789717972,0.6828211104198365
49,99,76,0.2035207361020559,0.8051354747453552
37,27,55,0.8276153227839725,0.23587573635947168
87,78,89,0.8054195007138221,0.2078248014149413
35,19,11,0.19213121163517266,0.7018537627080358
23,66,69,0.18161649182776385,0.00016600342518291455
29,85,73,0.7343750850017465,0.588462482425563
45,2,24,0.48078589783140746,0.9655231144895653
34,17,7,0.6390523701644176,0.22148561585983595
14,31,54,0.3046672368168247,0.09999560756632087
7,79,61,0.9228285206114479,0.7641479170694978
84,8,43,0.3146975183070918,0.18955746221103953
51,46,24,0.9134795940875191,0.27197933550343834
53,53,46,0.3726210191419075,0.10090994260863495
32,99,54,0.8947405682671493,0.8529576757965259
84,63,55,0.19512417308270946,0.9554195020638047
82,28,57,0.08167984540112994,0.8989536665282115
54,42,63,0.5884680918483607,0.1275144452547824
85,37,55,0.06237593642130079,0.9550347494303209
35,68,61,0.8586304635097004,0.9239111351693622
4,22,68,0.8329011637725038,0.6930918099144938
78,12,62,0.39092455138036264,0.3469526426414822
45,9,44,0.8554805443924016,0.6543150642131362
68,23,26,0.7877664706133874,0.9248127104794819
5,96,41,0.18639220170522242,0.2856447673969019
47,86,61,0.5916862916828767,0.2944711780015319
93,82,15,0.5837997457492788,0.440804404980336
56,100,91,0.8891539487187955,0.5223318383387898
52,99,90,0.46972188520367664,0.2258012766304821
1,98,23,0.09240165742139561,0.9641151248283032
47,63,41,0.3846272022980186,0.14389857311709164
29,22,33,0.46184110164032166,0.051384737026443084
48,17,3,0.851527434857413,0.30637023225384497
58,92,53,0.271527707581774,0.48142009145943643
10,97,96,0.4927063871586046,0.6565011621507696
35,60,84,0.1750612995085049,0.7283286969863901
11,14,67,0.6593771623821948,0.759731788371087
53,43,46,0.5795245235167809,0.37575055140033564
0,33,31,0.7933993063630684,0.06771544978932897
33,94,7,0.9456267604561917,0.8715168751603611
78,0,41,0.6289714084131831,0.6831454249293097
10,69,92,0.22892076634406122,0.0005150814290499905
84,1,9,0.851455757619895,0.7699825820687727
3,93,65,0.09108050493594066,0.668035703298183
6,49,60,0.273125701849542,0.8375504352171251
50,27,60,0.7008812149332372,0.971211999192887
58,30,14,0.6874455944101512,0.05659374023179853
62,23,41,0.4878246149954556,0.9835195472758225
45,22,51,0.4700117936210756,0.30903287843634675
23,88,68,0.8559692940158463,0.2695060706477451
88,30,57,0.9102926422085198,0.9183420625157191
47,89,26,0.3301216032066533,0.22337617688930267
8,16,3,0.936399306152942,0.9157973740635249
90,81,74,0.3883898973252713,0.6664263095900497
72,49,95,0.9212774830319103,0.7315570393228031
49,85,38,0.8750563848177215,0.2484376754366987
30,5,53,0.20512953540480638,0.9839636327770398
87,75,94,0.9316593135566431,0.4511847147646282
21,58,30,0.9628145518908331,0.5966280393796554
7,56,31,0.89159770374234,0.21342364560108096
62,8,71,0.8762629552197022,0.9150822151865206
84,18,24,0.7184944558027662,0.08135660161003866
9,35,22,0.6785837082845017,0.7659199441946019
79,5,88,0.8586078358585882,0.9752033006273407
72,11,85,0.3072324694767755,0.621328959514057
97,10,41,0.05114330976760162,0.12013094025976989
18,34,46,0.205542547351947,0.15573482883737566
33,43,78,0.885128405815401,0.8297567345085131
85,5,90,0.9435988879918386,0.8182035252639663
58,33,44,0.7684343938395246,0.6323778301062714
58,68,92,0.6676296516333332,0.9474451794709334
28,52,25,0.7862712827729512,0.4478954132160543
80,33,45,0.9210658636670372,0.31228314503239485
82,58,81,0.6583494875218027,0.15550842348183402
50,31,25,0.5159954223031418,0.02011412331256357
12,85,25,0.491371428923595,0.7847128515589908
21,92,59,0.004483626145772912,0.9668129576457474
3,3,99,0.6647771799363039,0.26323645024020637
54,25,95,0.7482941501884893,0.6730271955510224
53,65,51,0.3141601734938617,0.12371127697862427
96,18,94,0.06854554399308488,0.024194383238266948
59,84,30,0.2073849984244972,0.7093126977692148
97,50,74,0.7564217178600323,0.09161575071588568
28,79,10,0.5780727809199062,0.09930810735389062
51,83,68,0.9838695827514388,0.3085550280084324
93,20,80,0.10168383508090906,0.9487366486167803
81,94,97,0.8587830918054086,0.011355243689001204
6,87,86,0.36453598450370606,0.1271340467933897
26,8,61,0.04707167818414737,0.278706796020294
16,6,6,0.5996763609680872,0.09663777197511492
38,15,30,0.5326428121559815,0.5766661642891331
37,17,54,0.10569379551067715,0.07313076341449976
86,88,16,0.7306408267993777,0.8295579459763154
5,61,1,0.2341981726727469,0.37378882438038263
83,51,66,0.23333604916028572,0.9379867788824222
97,83,40,0.16072750645013423,0.32769017026142444
59,78,87,0.8340138033264074,0.9525341743732805
47,74,83,0.13275706566502654,0.2964701771828778
27,18,97,0.5396961171609888,0.7569229921959487
48,31,47,0.1574754659831218,0.3934689288080584
16,87,48,0.8470602149218014,0.5644410322508451
35,25,33,0.12729744222706307,0.609798949170267
37,42,99,0.5544416996277179,0.9418536758959573
67,63,56,0.3592086852012225,0.31578876213544815
71,47,50,0.2757295192392515,0.028615598706694945
85,49,31,0.3994180662081006,0.9347194455219082
97,48,10,0.5315474536237774,0.8977783246580942
89,81,9,0.25847895341632077,0.2782021491140254
32,45,32,0.9408472195653018,0.7292396989162677
58,85,8,0.4972280924531629,0.5200934879274342
43,43,48,0.3461012944263734,0.14721015564889617
21,71,29,0.317317626702569,0.4772040732109839
71,16,59,0.7167536382177815,0.04818911279664939
91,59,87,0.6951089190070523,0.8359209518743302
16,93,25,0.8815462518194405,0.12375328554817511
97,53,14,0.1568733861318441,0.32797887357402045
71,42,8,0.3286697795683108,0.43447568821218774
11,42,86,0.006888678950981886,0.6210798955130713
7,69,5,0.8966275522831382,0.24243593092643623
38,33,18,0.08726750039983533,0.42263115067955803
62,87,31,0.20216168681369695,0.769257401767711
47,76,3,0.7779924505874032,0.012993826266030406
97,97,91,0.5717347336108304,0.786168581716241
13,22,53,0.8705588833356949,0.3145847798596719
14,13,84,0.8895681564423903,0.13138907792025056
28,90,65,0.1367219582559035,0.5725388498409835
100,12,74,0.3300226093193066,0.021278909976444438
86,74,58,0.8769527681929965,0.38114318769856625
5,73,78,0.4101073362036245,0.08393231101692
8,4,13,0.45204759732068556,0.6078589509671323
79,0,54,0.4211964063564818,0.8650610798178712
83,2,90,0.5338965602304865,0.6396828784246864
86,65,66,0.3798927288894607,0.630765831651501
87,50,81,0.7753932677509303,0.20359297995937975
22,95,19,0.8836662348106522,0.9333722373701435
86,3,2,0.3413599811086736,0.8749459951409714
19,15,53,0.7024121485353431,0.8947925815254333
54,96,21,0.6816297244973193,0.2638007273099827
64,92,94,0.7227992090805627,0.35357518143480926
20,18,89,0.2535432135922109,0.24138179159140627
30,20,26,0.8497676117095099,0.46438031586828576
58,87,67,0.7513661408713316,0.3745416822554376
96,98,36,0.10155982842643252,0.7636542183069166
6,48,76,0.48646184500739853,0.5080218314575833
73,15,95,0.31810675160894064,0.856636836024005
79,75,49,0.7672710852247508,0.7953896309898365
50,4,82,0.12582684878835948,0.7685430491772337
56,38,56,0.3893666747545257,0.6946441295147733
92,53,44,0.18324893975223044,0.9835676990754278
13,79,86,0.10379958215729723,0.49790066497641294
39,16,99,0.5319421688223893,0.767881764162028
46,49,88,0.20693013140212635,0.8549340686880794
57,2,48,0.7697231523711434,0.35254095058539603
55,77,80,0.9349660003601211,0.9852801801584381
24,57,4,0.7248019870967599,0.4781085884087911
40,47,96,0.8714487194528759,0.6816614779487378
14,51,14,0.6058301029730362,0.4574114049489011
93,9,7,0.8377138414333924,0.4774572719398179
68,81,5,0.3393392566488431,0.07712066552219365
85,54,19,0.29359317318376965,0.2494868119586071
94,41,51,0.6651344685085159,0.5639150085247754
97,59,14,0.35648773279904944,0.16733068972253762
37,76,87,0.7452115719752704,0.13072188935218987
53,81,11,0.030943768781621084,0.32895621157444
64,22,6,0.4993809226927669,0.6973906703863757
21,4,47,0.7493577934042606,0.45437673830172354
27,15,71,0.4254104934159022,0.7238948320573015
35,17,73,0.21671874521942625,0.8857745769640301
25,61,60,0.016543916695856975,0.7282943811270312
74,62,33,0.26036232398069503,0.20432063052100569
87,51,52,0.7089870073253776,0.1055890139458544
11,15,24,0.6043115902850501,0.0979802347610782
76,5,41,0.839283429095376,0.8466562190784098
90,61,31,0.29870086378223193,0.26052335498864987
9,91,50,0.4833409793187414,0.03824649463395291
8,98,85,0.9651139466130639,0.9472514478811048
69,48,20,0.9341180924953584,0.7074683260209841
90,61,3,0.7730315260563457,0.001786178492192092
35,15,12,0.6582869936062891,0.35919810276360586
69,16,41,0.2455924419761779,0.03340102275232848
64,78,93,0.7242032265657151,0.47587559012723457
90,83,5,0.9944251777963383,0.7364168787601206
61,63,87,0.6076736199708636,0.6634368890232919
86,63,69,0.6299836912023666,0.5467587537711945
36,50,93,0.8160518212421507,0.4721755783595224
87,74,46,0.6263081871386483,0.9551691553023032
3,9,47,0.4675853407615628,0.552316547873773
73,53,54,0.3721962021953301,0.35587576952799904
83,41,80,0.8005198313320813,0.8387994664135544
46,84,68,0.2525768200912132,0.42109125183271123
95,79,13,0.7264329293049343,0.8019876131105453
92,40,95,0.3155820543089136,0.12558997555793305
98,11,18,0.14944954282000833,0.10682644977968203
38,55,72,0.8413694786611692,0.6236551832803142
55,45,4,0.022443722138659306,0.27770730235602237
78,37,74,0.27546570965452033,0.6596408575881545
98,80,87,0.1720840540963039,0.6112335814184652
84,74,57,0.23826782979251404,0.9355554718528016
85,31,6,0.29504730885137265,0.5701555075376616
86,15,46,0.7526542959144189,0.2274312215605514
67,27,37,0.477783441697866,0.4268132803560837
7,88,83,0.46980612508075636,0.1682473525692345
76,72,93,0.37520404526801043,0.05958676586518219
35,78,33,0.39499527693714065,0.5030452154135561
97,55,76,0.8839151242357254,0.8760089186304042
60,85,5,0.7215892625367732,0.4297451145624096
67,34,84,0.882937536712398,0.691553776451015
13,42,93,0.5534479235484255,0.5186389110216976
56,77,98,0.7777491586294022,0.7652332206405916
10,71,20,0.17373609925304423,0.09286267367021406
83,65,39,0.6100629209997568,0.32587273332029754
11,71,88,0.5605801125961853,0.8993868283475104
5,65,83,0.11207156290740894,0.4068056539454441
46,47,56,0.11638820122873605,0.7359774312440761
33,98,24,0.8756087994014666,0.039161740495404884
70,42,73,0.12196657794563004,0.514138491373224
69,41,90,0.48346226636048095,0.4757661396833818
19,2,73,0.5492674489129606,0.3583704187542377
91,56,32,0.863857827658716,0.9114918320176152
83,90,79,0.6837839435143009,0.4289672462596018
45,10,20,0.6897932234849353,0.48147194694733486
22,92,73,0.1182527635546321,0.2765957304738532
22,45,9,0.13498405621655507,0.6469700500099809
46,24,54,0.2389715066212621,0.06051679935703391
85,28,84,0.6360544975156651,0.7887758234670664
51,46,41,0.3397343222641179,0.5745648582800916
34,60,1,0.9336277569226714,0.8862753411149233
52,12,85,0.7834766994750834,0.1013550593745971
23,49,86,0.8028241551088859,0.9882402103462856
59,25,62,0.6855520508781612,0.042877910488093196
91,42,38,0.23702132011120058,0.38309667318824714
38,54,33,0.8238581317099963,0.6780301586449708
39,92,34,0.8746220683354226,0.5231885170400898
28,100,91,0.47024682851037436,0.9288298005040347
16,92,17,0.4770374483167731,0.6846354671990453
62,54,36,0.18393051302102914,0.7904144099746403
63,3,55,0.867635465519916,0.5692133107156777
1,20,34,0.48982089516930893,0.4724497671488257
19,51,61,0.459984348207061,0.6358429572142897
89,10,13,0.5507619613954841,0.09234708888936793
23,70,58,0.24589741354608474,0.9133838937322545
12,48,31,0.5495008739991918,0.912070254944644
28,8,28,0.8388899485917493,0.14180574913813504
26,48,62,0.6684218237690969,0.05126305946182763
96,81,33,0.6587535175976752,0.5049328644979874
31,85,94,0.20192535429255254,0.08253049018161884
61,57,66,0.8912323948474743,0.0961323159166898
77,75,32,0.8885380969238678,0.7383625531449088
40,47,64,0.6828715738714592,0.2438729746800955
19,15,69,0.3863719752495507,0.8503224902606941
35,100,79,0.7680777307394187,0.07812886200446567
1,70,13,0.20934473783564145,0.039723322313204745
42,62,21,0.9273546895412188,0.9391693845066024
98,90,94,0.7751748599128533,0.5824903768879267
86,26,84,0.5694963936547781,0.6678173841704136
46,95,9,0.679079640952776,0.6378132434798593
29,2,71,0.14074902356187358,0.39192323837574017
5,60,26,0.6854754534805452,0.6775088482801145
93,51,32,0.28020862028133364,0.3489607635091192
93,80,99,0.5098424409790289,0.35962498387330477
62,41,19,0.9194921555142931,0.8885496332488653
55,65,33,0.10579617485584947,0.7525806964064921
69,70,76,0.010770511390500559,0.7796146951362288
39,80,92,0.1643400063898095,0.40959519528401245
24,72,7,0.637267395362989,0.6341104285099557
47,45,25,0.017387399852357266,0.37667341666950027
34,89,63,0.6334817260219481,0.42972168691123525
30,5,93,0.8836036820805443,0.6410958735400349
93,32,20,0.02064789372254361,0.6904913176395193
64,25,72,0.25986355963267727,0.6004596120896776
49,45,6,0.0581963133217297,0.4960614235077828
38,2,18,0.4252947510277175,0.08500622420351167
93,1,45,0.34882827854568943,0.06170289314838484
4,90,71,0.15690515496693525,0.6634395732292463
31,80,54,0.1665934341510601,0.6504961618437234
68,44,3,0.8977394806155827,0.6654477795393638
71,52,86,0.055128446681623755,0.7562688910268989
62,19,33,0.17189066648496198,0.2097005678240471
